OrderID,OrderDate,ShipDate,Status,Channel,CustomerID,ProductID,RepID,RegionID,Quantity,DiscountPct,UnitPrice,Revenue,COGS,Profit
O100886,2025-10-04,2025-10-06,Completed,Field Sales,C0010,P0007,S001,R06,1,0.05,86.1,86.1,78.81,7.29
O100887,2025-10-05,2025-10-09,Completed,Inside Sales,C0001,P0001,S001,R01,1,0.0,914.39,914.39,476.83,437.56
O100888,2025-10-05,2025-10-10,Completed,Online,C0008,P0012,S003,R05,10,0.0,337.94,3379.4,2938.6,440.8
O100889,2025-10-05,2025-10-06,Completed,Online,C0001,P0013,S003,R01,5,0.05,750.63,3753.16,3435.4,317.76
O100890,2025-10-05,2025-10-06,Completed,Field Sales,C0003,P0012,S005,R03,2,0.0,337.94,675.88,587.72,88.16
O100891,2025-10-05,2025-10-07,Completed,Field Sales,C0006,P0004,S003,R05,1,0.0,739.3,739.3,642.87,96.43
O100892,2025-10-05,2025-10-08,Completed,Inside Sales,C0017,P0014,S003,R05,5,0.0,738.5,3692.5,3210.85,481.65
O100893,2025-10-05,2025-10-06,Completed,Field Sales,C0005,P0011,S001,R05,2,0.0,810.85,1621.7,1410.18,211.52
O100894,2025-10-05,2025-10-08,Completed,Inside Sales,C0016,P0007,S004,R05,1,0.0,90.63,90.63,78.81,11.82
O100895,2025-10-06,2025-10-06,Completed,Inside Sales,C0011,P0001,S003,R02,3,0.0,914.39,2743.17,1430.49,1312.68
O100896,2025-10-06,2025-10-10,Completed,Online,C0014,P0003,S004,R01,4,0.2,635.37,2541.47,1511.88,1029.59
O100897,2025-10-06,2025-10-06,Completed,Partner,C0018,P0010,S001,R03,2,0.05,773.71,1547.42,778.84,768.58
O100898,2025-10-06,2025-10-11,Completed,Online,C0017,P0005,S003,R05,1,0.0,542.04,542.04,471.34,70.7
O100899,2025-10-06,2025-10-13,Completed,Partner,C0002,P0009,S003,R02,2,0.0,1373.48,2746.96,867.18,1879.78
O100900,2025-10-06,2025-10-06,Completed,Inside Sales,C0007,P0006,S003,R06,1,0.1,1073.6,1073.6,372.35,701.25
O100901,2025-10-06,2025-10-13,Completed,Inside Sales,C0001,P0008,S005,R01,2,0.0,1301.51,2603.02,415.76,2187.26
O100902,2025-10-06,2025-10-07,Completed,Field Sales,C0007,P0001,S003,R06,3,0.05,868.67,2606.01,1430.49,1175.52
O100903,2025-10-06,2025-10-08,Completed,Partner,C0003,P0004,S004,R03,1,0.0,739.3,739.3,642.87,96.43
O100904,2025-10-06,2025-10-10,Canceled,Online,C0010,P0011,S005,R06,0,0.2,648.68,0.0,0.0,0.0
O100905,2025-10-06,2025-10-10,Completed,Inside Sales,C0007,P0008,S005,R06,5,0.0,1301.51,6507.55,1039.4,5468.15
O100906,2025-10-07,2025-10-08,Completed,Inside Sales,C0013,P0007,S001,R02,3,0.0,90.63,271.89,236.43,35.46
O100907,2025-10-07,2025-10-12,Completed,Partner,C0006,P0003,S004,R05,2,0.0,794.21,1588.42,755.94,832.48
O100908,2025-10-07,2025-10-09,Completed,Partner,C0004,P0007,S002,R04,1,0.05,86.1,86.1,78.81,7.29
O100909,2025-10-07,2025-10-07,Completed,Online,C0012,P0015,S004,R06,2,0.05,788.11,1576.22,1442.76,133.46
O100910,2025-10-07,2025-10-07,Completed,Inside Sales,C0017,P0015,S003,R05,1,0.0,829.59,829.59,721.38,108.21
O100911,2025-10-07,2025-10-14,Completed,Partner,C0005,P0010,S004,R05,2,0.0,814.43,1628.86,778.84,850.02
O100912,2025-10-07,2025-10-10,Completed,Online,C0007,P0004,S005,R06,2,0.0,739.3,1478.6,1285.74,192.86
O100913,2025-10-07,2025-10-14,Completed,Partner,C0015,P0003,S004,R02,1,0.2,635.37,635.37,377.97,257.4
O100914,2025-10-08,2025-10-13,Completed,Inside Sales,C0001,P0012,S003,R01,2,0.2,270.35,540.7,587.72,-47.02
O100915,2025-10-08,2025-10-11,Completed,Field Sales,C0015,P0006,S005,R02,10,0.1,1073.6,10736.01,3723.5,7012.51
O100916,2025-10-08,2025-10-08,Completed,Inside Sales,C0012,P0007,S003,R06,1,0.0,90.63,90.63,78.81,11.82
O100917,2025-10-08,2025-10-11,Completed,Field Sales,C0002,P0002,S001,R02,3,0.15,140.02,420.06,72.12,347.94
O100918,2025-10-08,2025-10-10,Completed,Inside Sales,C0018,P0010,S003,R03,5,0.1,732.99,3664.93,1947.1,1717.83
O100919,2025-10-08,2025-10-08,Completed,Field Sales,C0005,P0014,S001,R05,5,0.05,701.57,3507.87,3210.85,297.02
O100920,2025-10-08,2025-10-11,Completed,Online,C0014,P0007,S002,R01,4,0.1,81.57,326.27,315.24,11.03
O100921,2025-10-08,2025-10-12,Completed,Online,C0013,P0004,S003,R02,3,0.05,702.33,2107.0,1928.61,178.39
O100922,2025-10-08,2025-10-10,Completed,Inside Sales,C0008,P0005,S003,R05,1,0.0,542.04,542.04,471.34,70.7
O100923,2025-10-09,2025-10-11,Completed,Partner,C0002,P0007,S002,R02,10,0.0,90.63,906.3,788.1,118.2
O100924,2025-10-09,2025-10-16,Completed,Partner,C0013,P0007,S004,R02,2,0.0,90.63,181.26,157.62,23.64
O100925,2025-10-09,2025-10-10,Completed,Online,C0003,P0001,S004,R03,2,0.15,777.23,1554.46,953.66,600.8
O100926,2025-10-09,2025-10-09,Completed,Partner,C0007,P0011,S004,R06,4,0.1,729.76,2919.06,2820.36,98.7
O100927,2025-10-09,2025-10-11,Completed,Field Sales,C0019,P0006,S005,R02,10,0.0,1192.89,11928.9,3723.5,8205.4
O100928,2025-10-09,2025-10-10,Completed,Partner,C0012,P0007,S005,R06,1,0.0,90.63,90.63,78.81,11.82
O100929,2025-10-10,2025-10-17,Completed,Partner,C0009,P0010,S003,R03,1,0.1,732.99,732.99,389.42,343.57
O100930,2025-10-10,2025-10-15,Completed,Field Sales,C0018,P0013,S004,R03,1,0.1,711.13,711.13,687.08,24.05
O100931,2025-10-10,2025-10-11,Completed,Partner,C0006,P0009,S005,R05,2,0.1,1236.13,2472.26,867.18,1605.08
O100932,2025-10-10,2025-10-14,Completed,Partner,C0004,P0002,S001,R04,1,0.0,164.73,164.73,24.04,140.69
O100933,2025-10-10,2025-10-13,Completed,Partner,C0014,P0003,S003,R01,2,0.1,714.79,1429.58,755.94,673.64
O100934,2025-10-10,2025-10-11,Completed,Partner,C0012,P0007,S004,R06,2,0.0,90.63,181.26,157.62,23.64
O100935,2025-10-10,2025-10-13,Completed,Online,C0012,P0006,S003,R06,5,0.05,1133.25,5666.23,1861.75,3804.48
O100936,2025-10-10,2025-10-13,Completed,Online,C0019,P0005,S001,R02,2,0.1,487.84,975.67,942.68,32.99
O100937,2025-10-10,2025-10-12,Completed,Field Sales,C0014,P0007,S005,R01,3,0.0,90.63,271.89,236.43,35.46
O100938,2025-10-10,2025-10-14,Completed,Partner,C0005,P0015,S003,R05,4,0.0,829.59,3318.36,2885.52,432.84
O100939,2025-10-11,2025-10-15,Completed,Partner,C0016,P0009,S001,R05,3,0.1,1236.13,3708.4,1300.77,2407.63
O100940,2025-10-11,2025-10-12,Completed,Online,C0012,P0004,S005,R06,4,0.0,739.3,2957.2,2571.48,385.72
O100941,2025-10-11,2025-10-13,Completed,Field Sales,C0016,P0001,S005,R05,2,0.0,914.39,1828.78,953.66,875.12
O100942,2025-10-11,2025-10-16,Completed,Online,C0003,P0006,S004,R03,1,0.0,1192.89,1192.89,372.35,820.54
O100943,2025-10-11,2025-10-18,Completed,Field Sales,C0004,P0007,S002,R04,2,0.0,90.63,181.26,157.62,23.64
O100944,2025-10-11,2025-10-12,Completed,Partner,C0012,P0007,S003,R06,3,0.05,86.1,258.3,236.43,21.87
O100945,2025-10-11,2025-10-12,Returned,Partner,C0012,P0009,S003,R06,2,0.0,1373.48,-2746.96,-867.18,-1879.78
O100946,2025-10-11,2025-10-16,Completed,Field Sales,C0017,P0012,S001,R05,1,0.0,337.94,337.94,293.86,44.08
O100947,2025-10-12,2025-10-13,Canceled,Field Sales,C0018,P0008,S002,R03,0,0.15,1106.28,0.0,0.0,0.0
O100948,2025-10-12,2025-10-14,Completed,Online,C0002,P0015,S001,R02,3,0.1,746.63,2239.89,2164.14,75.75
O100949,2025-10-12,2025-10-12,Completed,Inside Sales,C0004,P0008,S004,R04,1,0.1,1171.36,1171.36,207.88,963.48
O100950,2025-10-12,2025-10-14,Completed,Online,C0005,P0005,S001,R05,2,0.0,542.04,1084.08,942.68,141.4
O100951,2025-10-12,2025-10-17,Completed,Partner,C0013,P0009,S004,R02,1,0.05,1304.81,1304.81,433.59,871.22
O100952,2025-10-12,2025-10-14,Completed,Inside Sales,C0013,P0001,S002,R02,2,0.0,914.39,1828.78,953.66,875.12
O100953,2025-10-12,2025-10-14,Completed,Partner,C0009,P0003,S001,R03,2,0.1,714.79,1429.58,755.94,673.64
O100954,2025-10-12,2025-10-15,Completed,Online,C0006,P0010,S001,R05,5,0.0,814.43,4072.15,1947.1,2125.05
O100955,2025-10-12,2025-10-13,Completed,Partner,C0015,P0013,S002,R02,3,0.05,750.63,2251.9,2061.24,190.66
O100956,2025-10-12,2025-10-13,Completed,Online,C0018,P0013,S004,R03,10,0.0,790.14,7901.4,6870.8,1030.6
O100957,2025-10-12,2025-10-14,Completed,Inside Sales,C0012,P0013,S003,R06,10,0.0,790.14,7901.4,6870.8,1030.6
O100958,2025-10-13,2025-10-20,Completed,Field Sales,C0019,P0015,S003,R02,1,0.15,705.15,705.15,721.38,-16.23
O100959,2025-10-13,2025-10-18,Completed,Partner,C0019,P0013,S002,R02,5,0.1,711.13,3555.63,3435.4,120.23
O100960,2025-10-13,2025-10-16,Completed,Inside Sales,C0002,P0001,S001,R02,1,0.05,868.67,868.67,476.83,391.84
O100961,2025-10-13,2025-10-14,Completed,Online,C0008,P0010,S005,R05,3,0.1,732.99,2198.96,1168.26,1030.7
O100962,2025-10-13,2025-10-14,Completed,Field Sales,C0003,P0005,S005,R03,3,0.05,514.94,1544.81,1414.02,130.79
O100963,2025-10-13,2025-10-17,Completed,Partner,C0013,P0001,S004,R02,1,0.0,914.39,914.39,476.83,437.56
O100964,2025-10-13,2025-10-14,Completed,Inside Sales,C0006,P0014,S005,R05,10,0.05,701.57,7015.75,6421.7,594.05
O100965,2025-10-13,2025-10-13,Canceled,Inside Sales,C0008,P0014,S002,R05,0,0.1,664.65,0.0,0.0,0.0
O100966,2025-10-13,2025-10-17,Completed,Partner,C0006,P0005,S002,R05,1,0.15,460.73,460.73,471.34,-10.61
O100967,2025-10-13,2025-10-17,Completed,Online,C0014,P0009,S003,R01,5,0.0,1373.48,6867.4,2167.95,4699.45
O100968,2025-10-14,2025-10-16,Completed,Online,C0016,P0005,S003,R05,1,0.05,514.94,514.94,471.34,43.6
O100969,2025-10-14,2025-10-16,Completed,Online,C0007,P0012,S005,R06,5,0.15,287.25,1436.24,1469.3,-33.06
O100970,2025-10-14,2025-10-19,Completed,Inside Sales,C0005,P0004,S003,R05,5,0.1,665.37,3326.85,3214.35,112.5
O100971,2025-10-14,2025-10-16,Completed,Online,C0004,P0005,S001,R04,1,0.1,487.84,487.84,471.34,16.5
O100972,2025-10-14,2025-10-19,Completed,Partner,C0001,P0009,S004,R01,5,0.0,1373.48,6867.4,2167.95,4699.45
O100973,2025-10-14,2025-10-15,Completed,Online,C0019,P0012,S003,R02,3,0.1,304.15,912.44,881.58,30.86
O100974,2025-10-14,2025-10-15,Completed,Field Sales,C0004,P0014,S001,R04,3,0.0,738.5,2215.5,1926.51,288.99
O100975,2025-10-14,2025-10-18,Completed,Inside Sales,C0012,P0011,S003,R06,3,0.0,810.85,2432.55,2115.27,317.28
O100976,2025-10-15,2025-10-19,Completed,Field Sales,C0008,P0004,S001,R05,10,0.1,665.37,6653.7,6428.7,225.0
O100977,2025-10-15,2025-10-16,Completed,Online,C0004,P0004,S005,R04,3,0.1,665.37,1996.11,1928.61,67.5
O100978,2025-10-15,2025-10-17,Completed,Field Sales,C0019,P0014,S005,R02,2,0.05,701.57,1403.15,1284.34,118.81
O100979,2025-10-15,2025-10-18,Completed,Inside Sales,C0006,P0012,S002,R05,1,0.2,270.35,270.35,293.86,-23.51
O100980,2025-10-15,2025-10-17,Completed,Online,C0013,P0006,S002,R02,2,0.1,1073.6,2147.2,744.7,1402.5
O100981,2025-10-15,2025-10-15,Completed,Partner,C0012,P0008,S005,R06,2,0.15,1106.28,2212.57,415.76,1796.81
O100982,2025-10-15,2025-10-16,Completed,Partner,C0016,P0001,S002,R05,1,0.0,914.39,914.39,476.83,437.56
O100983,2025-10-15,2025-10-20,Completed,Partner,C0015,P0003,S002,R02,10,0.1,714.79,7147.89,3779.7,3368.19
O100984,2025-10-15,2025-10-18,Completed,Inside Sales,C0006,P0011,S003,R05,2,0.2,648.68,1297.36,1410.18,-112.82
O100985,2025-10-15,2025-10-18,Completed,Field Sales,C0001,P0004,S002,R01,3,0.2,591.44,1774.32,1928.61,-154.29
O100986,2025-10-15,2025-10-18,Completed,Inside Sales,C0008,P0014,S002,R05,4,0.05,701.57,2806.3,2568.68,237.62
O100987,2025-10-15,2025-10-17,Canceled,Online,C0011,P0003,S004,R02,0,0.1,714.79,0.0,0.0,0.0
O100988,2025-10-15,2025-10-15,Completed,Field Sales,C0006,P0002,S001,R05,3,0.0,164.73,494.19,72.12,422.07
O100989,2025-10-16,2025-10-17,Completed,Online,C0008,P0008,S005,R05,1,0.15,1106.28,1106.28,207.88,898.4
O100990,2025-10-16,2025-10-18,Completed,Partner,C0011,P0014,S004,R02,10,0.0,738.5,7385.0,6421.7,963.3
O100991,2025-10-16,2025-10-16,Completed,Field Sales,C0005,P0005,S001,R05,5,0.0,542.04,2710.2,2356.7,353.5
O100992,2025-10-16,2025-10-17,Completed,Field Sales,C0014,P0010,S005,R01,3,0.1,732.99,2198.96,1168.26,1030.7
O100993,2025-10-16,2025-10-19,Completed,Field Sales,C0001,P0011,S001,R01,3,0.05,770.31,2310.92,2115.27,195.65
O100994,2025-10-16,2025-10-18,Completed,Partner,C0013,P0013,S003,R02,5,0.1,711.13,3555.63,3435.4,120.23
O100995,2025-10-16,2025-10-19,Completed,Inside Sales,C0005,P0012,S005,R05,2,0.0,337.94,675.88,587.72,88.16
O100996,2025-10-17,2025-10-19,Completed,Partner,C0013,P0008,S001,R02,1,0.1,1171.36,1171.36,207.88,963.48
O100997,2025-10-17,2025-10-22,Completed,Inside Sales,C0008,P0009,S005,R05,1,0.15,1167.46,1167.46,433.59,733.87
O100998,2025-10-17,2025-10-17,Completed,Inside Sales,C0004,P0012,S003,R04,2,0.0,337.94,675.88,587.72,88.16
O100999,2025-10-17,2025-10-20,Returned,Field Sales,C0020,P0005,S004,R02,1,0.1,487.84,-487.84,-471.34,-16.5
O101000,2025-10-17,2025-10-18,Completed,Online,C0007,P0008,S004,R06,3,0.15,1106.28,3318.85,623.64,2695.21
O101001,2025-10-17,2025-10-18,Completed,Inside Sales,C0010,P0009,S005,R06,1,0.05,1304.81,1304.81,433.59,871.22
O101002,2025-10-17,2025-10-21,Returned,Field Sales,C0017,P0009,S004,R05,3,0.15,1167.46,-3502.37,-1300.77,-2201.6
O101003,2025-10-17,2025-10-18,Completed,Field Sales,C0004,P0010,S004,R04,3,0.0,814.43,2443.29,1168.26,1275.03
O101004,2025-10-17,2025-10-20,Returned,Partner,C0002,P0002,S001,R02,1,0.05,156.49,-156.49,-24.04,-132.45
O101005,2025-10-17,2025-10-18,Completed,Online,C0010,P0014,S005,R06,2,0.1,664.65,1329.3,1284.34,44.96
O101006,2025-10-17,2025-10-20,Completed,Inside Sales,C0014,P0014,S004,R01,5,0.05,701.57,3507.87,3210.85,297.02
O101007,2025-10-17,2025-10-20,Completed,Inside Sales,C0009,P0011,S004,R03,1,0.0,810.85,810.85,705.09,105.76
O101008,2025-10-17,2025-10-22,Completed,Inside Sales,C0019,P0004,S002,R02,10,0.0,739.3,7393.0,6428.7,964.3
O101009,2025-10-17,2025-10-24,Completed,Inside Sales,C0010,P0008,S001,R06,5,0.15,1106.28,5531.42,1039.4,4492.02
O101010,2025-10-17,2025-10-18,Completed,Online,C0008,P0004,S005,R05,1,0.0,739.3,739.3,642.87,96.43
O101011,2025-10-18,2025-10-19,Completed,Online,C0015,P0004,S002,R02,1,0.0,739.3,739.3,642.87,96.43
O101012,2025-10-18,2025-10-22,Completed,Field Sales,C0019,P0009,S002,R02,1,0.0,1373.48,1373.48,433.59,939.89
O101013,2025-10-18,2025-10-22,Completed,Field Sales,C0015,P0011,S003,R02,3,0.0,810.85,2432.55,2115.27,317.28
O101014,2025-10-18,2025-10-20,Completed,Field Sales,C0001,P0012,S002,R01,1,0.05,321.04,321.04,293.86,27.18
O101015,2025-10-18,2025-10-21,Completed,Partner,C0005,P0013,S005,R05,3,0.1,711.13,2133.38,2061.24,72.14
O101016,2025-10-18,2025-10-22,Completed,Inside Sales,C0016,P0011,S004,R05,3,0.0,810.85,2432.55,2115.27,317.28
O101017,2025-10-18,2025-10-19,Completed,Field Sales,C0002,P0011,S005,R02,1,0.05,770.31,770.31,705.09,65.22
O101018,2025-10-18,2025-10-25,Returned,Partner,C0019,P0007,S004,R02,2,0.15,77.04,-154.07,-157.62,3.55
O101019,2025-10-18,2025-10-23,Completed,Partner,C0014,P0011,S004,R01,5,0.0,810.85,4054.25,3525.45,528.8
O101020,2025-10-18,2025-10-19,Completed,Online,C0014,P0010,S003,R01,3,0.1,732.99,2198.96,1168.26,1030.7
O101021,2025-10-18,2025-10-20,Completed,Inside Sales,C0016,P0004,S005,R05,10,0.05,702.33,7023.35,6428.7,594.65
O101022,2025-10-18,2025-10-25,Completed,Inside Sales,C0010,P0006,S002,R06,1,0.1,1073.6,1073.6,372.35,701.25
O101023,2025-10-18,2025-10-25,Completed,Field Sales,C0006,P0010,S002,R05,2,0.2,651.54,1303.09,778.84,524.25
O101024,2025-10-18,2025-10-21,Completed,Online,C0004,P0008,S005,R04,10,0.0,1301.51,13015.1,2078.8,10936.3
O101025,2025-10-19,2025-10-21,Completed,Inside Sales,C0009,P0012,S004,R03,2,0.0,337.94,675.88,587.72,88.16
O101026,2025-10-19,2025-10-26,Completed,Field Sales,C0012,P0001,S002,R06,1,0.15,777.23,777.23,476.83,300.4
O101027,2025-10-19,2025-10-22,Completed,Inside Sales,C0013,P0002,S003,R02,2,0.0,164.73,329.46,48.08,281.38
O101028,2025-10-19,2025-10-20,Completed,Inside Sales,C0001,P0005,S005,R01,2,0.0,542.04,1084.08,942.68,141.4
O101029,2025-10-19,2025-10-20,Completed,Field Sales,C0020,P0008,S002,R02,2,0.1,1171.36,2342.72,415.76,1926.96
O101030,2025-10-19,2025-10-23,Completed,Field Sales,C0019,P0012,S005,R02,2,0.15,287.25,574.5,587.72,-13.22
O101031,2025-10-19,2025-10-21,Completed,Field Sales,C0015,P0002,S003,R02,2,0.0,164.73,329.46,48.08,281.38
O101032,2025-10-19,2025-10-22,Completed,Online,C0019,P0006,S001,R02,10,0.1,1073.6,10736.01,3723.5,7012.51
O101033,2025-10-20,2025-10-25,Completed,Inside Sales,C0006,P0001,S005,R05,10,0.0,914.39,9143.9,4768.3,4375.6
O101034,2025-10-20,2025-10-22,Returned,Field Sales,C0019,P0014,S002,R02,1,0.15,627.73,-627.73,-642.17,14.44
O101035,2025-10-20,2025-10-23,Completed,Inside Sales,C0004,P0003,S002,R04,4,0.0,794.21,3176.84,1511.88,1664.96
O101036,2025-10-20,2025-10-24,Completed,Inside Sales,C0019,P0002,S002,R02,1,0.1,148.26,148.26,24.04,124.22
O101037,2025-10-20,2025-10-24,Completed,Field Sales,C0015,P0003,S002,R02,4,0.05,754.5,3018.0,1511.88,1506.12
O101038,2025-10-20,2025-10-22,Completed,Inside Sales,C0020,P0006,S002,R02,1,0.05,1133.25,1133.25,372.35,760.9
O101039,2025-10-20,2025-10-22,Completed,Online,C0017,P0013,S005,R05,10,0.15,671.62,6716.19,6870.8,-154.61
O101040,2025-10-20,2025-10-20,Completed,Partner,C0017,P0006,S005,R05,1,0.15,1013.96,1013.96,372.35,641.61
O101041,2025-10-20,2025-10-23,Completed,Online,C0017,P0003,S001,R05,3,0.0,794.21,2382.63,1133.91,1248.72
O101042,2025-10-20,2025-10-21,Completed,Partner,C0015,P0006,S004,R02,1,0.1,1073.6,1073.6,372.35,701.25
O101043,2025-10-20,2025-10-23,Completed,Online,C0010,P0009,S002,R06,4,0.0,1373.48,5493.92,1734.36,3759.56
O101044,2025-10-20,2025-10-27,Completed,Online,C0007,P0004,S004,R06,2,0.05,702.33,1404.67,1285.74,118.93
O101045,2025-10-20,2025-10-22,Completed,Online,C0006,P0004,S002,R05,4,0.05,702.33,2809.34,2571.48,237.86
O101046,2025-10-20,2025-10-20,Completed,Field Sales,C0010,P0008,S001,R06,4,0.05,1236.43,4945.74,831.52,4114.22
O101047,2025-10-21,2025-10-24,Completed,Field Sales,C0014,P0010,S004,R01,1,0.05,773.71,773.71,389.42,384.29
O101048,2025-10-21,2025-10-28,Completed,Partner,C0009,P0004,S005,R03,2,0.1,665.37,1330.74,1285.74,45.0
O101049,2025-10-21,2025-10-22,Completed,Online,C0018,P0012,S003,R03,3,0.05,321.04,963.13,881.58,81.55
O101050,2025-10-21,2025-10-28,Completed,Inside Sales,C0008,P0014,S005,R05,2,0.05,701.57,1403.15,1284.34,118.81
O101051,2025-10-21,2025-10-22,Completed,Field Sales,C0006,P0007,S003,R05,4,0.05,86.1,344.39,315.24,29.15
O101052,2025-10-21,2025-10-22,Completed,Inside Sales,C0002,P0002,S005,R02,1,0.05,156.49,156.49,24.04,132.45
O101053,2025-10-21,2025-10-22,Completed,Inside Sales,C0010,P0003,S002,R06,5,0.0,794.21,3971.05,1889.85,2081.2
O101054,2025-10-21,2025-10-28,Completed,Inside Sales,C0002,P0002,S004,R02,2,0.0,164.73,329.46,48.08,281.38
O101055,2025-10-21,2025-10-22,Completed,Field Sales,C0019,P0002,S005,R02,5,0.0,164.73,823.65,120.2,703.45
O101056,2025-10-21,2025-10-23,Completed,Online,C0008,P0010,S002,R05,3,0.0,814.43,2443.29,1168.26,1275.03
O101057,2025-10-21,2025-10-25,Completed,Inside Sales,C0013,P0005,S003,R02,2,0.0,542.04,1084.08,942.68,141.4
O101058,2025-10-21,2025-10-23,Returned,Inside Sales,C0008,P0014,S002,R05,3,0.2,590.8,-1772.4,-1926.51,154.11
O101059,2025-10-21,2025-10-28,Completed,Online,C0002,P0011,S003,R02,2,0.0,810.85,1621.7,1410.18,211.52
O101060,2025-10-21,2025-10-24,Completed,Partner,C0002,P0011,S004,R02,1,0.0,810.85,810.85,705.09,105.76
O101061,2025-10-21,2025-10-25,Completed,Partner,C0016,P0012,S005,R05,2,0.0,337.94,675.88,587.72,88.16
O101062,2025-10-22,2025-10-24,Completed,Online,C0012,P0008,S002,R06,3,0.05,1236.43,3709.3,623.64,3085.66
O101063,2025-10-22,2025-10-23,Completed,Partner,C0004,P0015,S005,R04,3,0.1,746.63,2239.89,2164.14,75.75
O101064,2025-10-22,2025-10-27,Completed,Online,C0004,P0014,S004,R04,10,0.2,590.8,5908.0,6421.7,-513.7
O101065,2025-10-22,2025-10-29,Completed,Inside Sales,C0014,P0002,S004,R01,1,0.0,164.73,164.73,24.04,140.69
O101066,2025-10-22,2025-10-23,Completed,Online,C0015,P0013,S005,R02,10,0.0,790.14,7901.4,6870.8,1030.6
O101067,2025-10-22,2025-10-24,Completed,Field Sales,C0007,P0013,S002,R06,2,0.1,711.13,1422.25,1374.16,48.09
O101068,2025-10-22,2025-10-23,Completed,Field Sales,C0020,P0008,S002,R02,5,0.0,1301.51,6507.55,1039.4,5468.15
O101069,2025-10-22,2025-10-25,Completed,Partner,C0015,P0009,S004,R02,2,0.05,1304.81,2609.61,867.18,1742.43
O101070,2025-10-23,2025-10-24,Returned,Online,C0020,P0007,S003,R02,1,0.0,90.63,-90.63,-78.81,-11.82
O101071,2025-10-23,2025-10-26,Completed,Field Sales,C0013,P0012,S004,R02,1,0.0,337.94,337.94,293.86,44.08
O101072,2025-10-23,2025-10-27,Completed,Inside Sales,C0020,P0013,S003,R02,1,0.2,632.11,632.11,687.08,-54.97
O101073,2025-10-23,2025-10-27,Completed,Inside Sales,C0009,P0001,S001,R03,5,0.05,868.67,4343.35,2384.15,1959.2
O101074,2025-10-23,2025-10-27,Completed,Online,C0007,P0006,S001,R06,2,0.0,1192.89,2385.78,744.7,1641.08
O101075,2025-10-23,2025-10-28,Completed,Partner,C0002,P0003,S004,R02,3,0.1,714.79,2144.37,1133.91,1010.46
O101076,2025-10-23,2025-10-24,Returned,Inside Sales,C0002,P0010,S003,R02,3,0.05,773.71,-2321.13,-1168.26,-1152.87
O101077,2025-10-23,2025-10-25,Completed,Partner,C0017,P0004,S005,R05,3,0.05,702.33,2107.0,1928.61,178.39
O101078,2025-10-23,2025-10-24,Completed,Field Sales,C0019,P0013,S005,R02,3,0.0,790.14,2370.42,2061.24,309.18
O101079,2025-10-23,2025-10-23,Completed,Inside Sales,C0010,P0015,S004,R06,2,0.0,829.59,1659.18,1442.76,216.42
O101080,2025-10-23,2025-10-24,Completed,Field Sales,C0015,P0005,S002,R02,2,0.0,542.04,1084.08,942.68,141.4
O101081,2025-10-23,2025-10-24,Completed,Partner,C0016,P0006,S003,R05,1,0.15,1013.96,1013.96,372.35,641.61
O101082,2025-10-24,2025-10-26,Completed,Inside Sales,C0020,P0014,S004,R02,1,0.0,738.5,738.5,642.17,96.33
O101083,2025-10-24,2025-10-25,Returned,Partner,C0011,P0011,S003,R02,3,0.1,729.76,-2189.3,-2115.27,-74.03
O101084,2025-10-24,2025-10-31,Completed,Field Sales,C0001,P0002,S003,R01,2,0.0,164.73,329.46,48.08,281.38
O101085,2025-10-24,2025-10-27,Completed,Online,C0003,P0004,S004,R03,2,0.15,628.4,1256.81,1285.74,-28.93
O101086,2025-10-24,2025-10-27,Completed,Inside Sales,C0008,P0008,S003,R05,2,0.0,1301.51,2603.02,415.76,2187.26
O101087,2025-10-24,2025-10-26,Completed,Online,C0017,P0013,S003,R05,3,0.15,671.62,2014.86,2061.24,-46.38
O101088,2025-10-25,2025-11-01,Completed,Partner,C0020,P0015,S001,R02,3,0.2,663.67,1991.02,2164.14,-173.12
O101089,2025-10-25,2025-10-29,Completed,Inside Sales,C0007,P0006,S002,R06,1,0.1,1073.6,1073.6,372.35,701.25
O101090,2025-10-25,2025-11-01,Completed,Field Sales,C0012,P0007,S004,R06,3,0.05,86.1,258.3,236.43,21.87
O101091,2025-10-25,2025-10-27,Completed,Inside Sales,C0015,P0003,S005,R02,1,0.05,754.5,754.5,377.97,376.53
O101092,2025-10-25,2025-10-26,Completed,Online,C0004,P0004,S002,R04,3,0.0,739.3,2217.9,1928.61,289.29
O101093,2025-10-25,2025-10-25,Completed,Partner,C0016,P0008,S004,R05,2,0.0,1301.51,2603.02,415.76,2187.26
O101094,2025-10-25,2025-10-30,Returned,Partner,C0013,P0007,S005,R02,2,0.0,90.63,-181.26,-157.62,-23.64
O101095,2025-10-25,2025-10-27,Completed,Partner,C0002,P0008,S003,R02,1,0.1,1171.36,1171.36,207.88,963.48
O101096,2025-10-25,2025-10-28,Completed,Field Sales,C0008,P0012,S002,R05,3,0.0,337.94,1013.82,881.58,132.24
O101097,2025-10-25,2025-10-27,Completed,Online,C0008,P0013,S004,R05,3,0.0,790.14,2370.42,2061.24,309.18
O101098,2025-10-25,2025-10-27,Completed,Online,C0003,P0011,S004,R03,10,0.2,648.68,6486.8,7050.9,-564.1
O101099,2025-10-26,2025-10-29,Returned,Online,C0002,P0014,S001,R02,5,0.1,664.65,-3323.25,-3210.85,-112.4
